Product Title,Product Sub Title,Manufacturer Name,Manufacturer Code,Item Code,Category A,Category B,Category C,Image A,Image A (500 x 500),Stock Quantity,Price
ASUS P9D-C/4L Intel C224 Socket H3 (LGA 1150) ATX motherboard,"LGA1150, Intel C224 Chipset, 4 DIMM DDR3 1600/1333 MHz, SATA3 6Gb/s, SATA2 3Gb/s, Gigabit Ethernet, Aspeed AST2300 32MB",Asus,90SB0330-M0UAY5,ASUS-P9D-C/4L,Components,Motherboards,LGA1150,http://www.e-cdn.co.uk/original-images/292619.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292619.jpg,0,152.23
ASUS P9D-M Intel C224 Socket H3 (LGA 1150) uATX server/workstation motherboard,"Socket LGA1150, Intel C224, 4 x DDR3, 3 x PCI-E x8, PCI-E x16, 2 x SATA2, 4 x SATA3, U ATX",Asus,90SB0350-M0UAY5,ASUS-P9D-M,Components,Motherboards,LGA1150,http://www.e-cdn.co.uk/original-images/292551.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292551.jpg,0,143.82
ASUS Pike 2008 PCI Express x8 6Gbit/s RAID controller,"PCI-E x8 ,LSI SAS 2008, SAS II/SATA III 6Gb/s, RAID 0/1/10/1E",Asus,90-C1SE10-00UAY2YZ,ASUS-PIKE-2008,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/292528.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292528.jpg,0,84.39
8-port SAS RAID Card,8-port SAS RAID Card,Asus,90-C1SE15-00UAY0YZ,ASUS-PIKE-2008/IMR,Computing,Servers,Barebone Servers,,,0,166.2
ASUS RE16R-R12B-PIKE slot expander,PIKE Riser Card,Asus,90-C1SDG0-00XBN00T,ASUS-PIKE-RE16R-R12B,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/292554.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292554.jpg,0,20.67
ASUS RS100-E8-PI2,"1 x Socket LGA1150, Intel C224 Chipset, 4 x 2 channel 1600/1333 UDIMM, SATA 3 6 Gb/s, Intel Rapid Storage, 2 x Intel I210AT + 1 x Mgmt LAN, Aspeed AST2300 with 32MB VRAM, 1 x External Serial Port, 3 x RJ-45 ports (One for ASMB7-iKVM), 4 x USB 3.0 ports (F",Asus,90SV004A-M01CE0,ASUS-RS100-E8-PI2,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/292492.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292492.jpg,0,390.96
ASUS SERVER 1U RACKMOUNT 1155 SOCKET,ASUS SERVER 1U RACKMOUNT 1155 SOCKET,Asus,90S-S87001UET,ASUS-RS300-E7/RS4,Computing,Servers,Barebone Servers,,,0,657.06
ASUS RS300-E8-PS4 Intel C224 Socket H3 (LGA 1150) 1U,"Intel C224, max 32GB UDIMM, 4 x Intel� I210AT + 1 x Mgmt LAN, 1U, 10.2 kg",Asus,90S98A1010C800UET,ASUS-RS300-E8-PS4,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/514275.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/514275.jpg,0,419.38
ASUS RS300-E8-PS4 Intel C224 Socket H3 (LGA 1150) 1U Silver,"Intel C224, max 32GB UDIMM, 4 x Intel� I210AT + 1 x Mgmt LAN, 1U, 10.2 kg",Asus,90S98A1010CC00UET,ASUS-RS300-E8-PS4-OD,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/514672.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/514672.jpg,0,437.46
"ASUS RS300-E8-RS4 Socket H3 (LGA 1150) 1U Black,Silver","1 x Socket LGA1150, Intel C224 Chipset, 4 x 2 up to 32 GB 1333/1600 UDIMM, 2 x PCIe, 1 x PIKE, 2 x SATA 2, 4 x SATA 3, SAS Controller, 4 x Hot-swap, ODD, 1 x PS/2, 5 x RJ-45, 4 x USB 3.0, 2 x USB 2.0, 1 x USB type A, 2 x VGA, 2 x 450 W 80 Plus, 615 x 444 ",Asus,90SV00BA-M20CE0,ASUS-RS300-E8-RS4,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/368639.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/368639.jpg,0,641.56
ASUS SERVER 1U RACKMOUNT  IKVM,ASUS SERVER 1U RACKMOUNT IKVM,Asus,90S8PA0000U200UET,ASUS-RS700-E7/RS4,Computing,Servers,Barebone Servers,,,0,1063.51
ASUS RS700-X7/PS4 Intel C602 LGA 2011 (Socket R) 1U Grey,"2 x Socket 2011, 12 DIMM, SATA 3Gb/s, SATA 6Gb/s, RAID 0/1/5/10, Gigabit Ethernet, Aspeed AST2300 16 MB, 15000g, Grey",Asus,90S82D0000C300UET,ASUS-RS700-X7/PS4,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/292530.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292530.jpg,0,755.22
ASUS RS720-E7/RS12-E Intel C602 LGA 2011 (Socket R) 2U,"Socket 2011, Intel Xeon processor E5-2600, QPI 6.4 / 7.2 / 8.0 GT/s, Intel C602-A, 12x 3.5"" Hot-Swap HDD Bays, 16x DIMM DDR3, Maximum up to 512GB RDIMM, Aspeed AST2300 with 16MB VRAM, 2U",Asus,90S7PA0000U500UET,ASUS-RS720-E7/RS12-E,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/5934431.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/5934431.jpg,0,1513.89
Asus Server 2U Rackmount  IKVM,Asus Server 2U Rackmount IKVM,Asus,90S-S8C001UET,ASUS-RS720-X7-RS8,Computing,Servers,Barebone Servers,,,0,1081.6
"ASUS RS920-E7/RS8 Intel C602 LGA 2011 (Socket R) 2U Black,Metallic","RS920-E7/RS8, 4 x Socket 2011 Intel Xeon E5-4600 Series, Intel C602-A, 32 x DIMM DDR3, Aspeed AST2300 16MB VRAM, 8 x Hot-swap 3.5"", 2 x SATA III, 4 x SATA II, Quad Port Intel Ethernet Controller i350-AM4 + 1 x Mgmt LAN, 2U",Asus,90S80A0000U100UET,ASUS-RS920-E7/RS8,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/292645.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292645.jpg,0,2143.38
"ASUS TS100-E7/PI4 LGA 1155 (Socket H2) Black,Silver","1 x Socket LGA1155, Intel C202 Chipset, 4 x Internal 3.5"", 300W",Asus,90S6JA0000C300UET,ASUS-TS100-E7/PI4,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/292499.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292499.jpg,0,365.12
ASUS TS110-E8-PI4 Intel C222 Socket H3 (LGA 1150) Tower Black,"1 x Socket LGA1150, Intel C222 Chipset, Maximum up to 32GB UDIMM, 2 x SATA3 6Gb/s ports, 4 x SATA2 3Gb/s ports, Tower",Asus,90SV022A-M01CE0,ASUS-TS110-E8/PI4,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/292579.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292579.jpg,0,333.27
"ASUS TS300-E8-PS4 Socket H3 (LGA 1150) 5U Black,Silver","1 x Socket LGA1150, Intel C224 Chipset, 4 x UDIMM up to 32 GB, 7 x PCIe, 4 x SATA3 2 x SATA2, SAS Controller, 4 x Hot-swap 3.5"" HDD Bays, 4 x Intel I210AT + 1 x Mgmt LAN, Aspeed AST2300 with 32MB VRAM, 5 x RJ45, 4 x USB 3.0, 4 x USB 2.0, 1 x VGA, 1 x PS/2",Asus,90S94A1012C400UET,ASUS-TS300-E8-PS4,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/292534.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292534.jpg,0,480.52
"ASUS TS700-E7/RS8 Intel C602 LGA 2011 (Socket R) 5U Black,Silver","2 x Socket 2011, Intel C602-A PCH, 16 x DDR3 RDIMM/UDIMM/LRDIMM max.512GB RDIMM/512GB LRDIMM/128GB UDIMM, 2 x SATA3 6Gb/s, 4 x SATA2 3Gb/s, 8 x Hot-swap 3.5"" HDD, Aspeed AST2300 16MB VRAM, 1 x Quad Intel Ethernet i350-AM4 + 1 x Mgmt LAN, 5U/Tower",Asus,90S81A1010U100UET,ASUS-TS700-E7-RS8,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/292623.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292623.jpg,0,999.79
"ASUS TS700-X7/RS8 Intel C602 LGA 2011 (Socket R) 5U Black,Silver","2 x Socket 2011, Intel C602-A PCH, 8 x DDR3 RDIMM max.256GB, 4 x Hot-swap 3.5"" HDD, Aspeed AST2300 16MB VRAM, 5U/Tower",Asus,90S8NA0000C100UET,ASUS-TS700-X7-PS4,Computing,Servers,Barebone Servers,http://www.e-cdn.co.uk/original-images/292623.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292623.jpg,0,627.78
ASUS UN62-M018M 1.9GHz i3-4030U Black,"Intel Core i3-4030U (1.9GHz, 3M Cache), 0GB DDR3, 0GB, Intel HD Graphics 4400, Ethernet, no OS",Asus,90MS00A1-M00180,ASUS-UN62-M018M,Computing,Desktop PCs,Barebones,http://www.e-cdn.co.uk/original-images/292504.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292504.jpg,0,136.59
ASUS Z10PA-D8 Intel C612 LGA 2011-v3 ATX server/workstation motherboard,"ATX, 2 x Socket R3 (LGA 2011-3), Intel C612 PCH, 8 (4-channel per CPU, 4 DIMM per CPU), Maximum up to 512GB LRDIMM, 10 x SATA3 6Gb/s ports, 2 x Intel I210AT + 1 x Mgmt LAN",Asus,90SB03X1-M0UAY0,ASUS-Z10PA-D8,Components,Motherboards,LGA2011-V3,http://www.e-cdn.co.uk/original-images/292596.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292596.jpg,0,276.71
ASUS Z10PA-U8 Intel C612 LGA 2011-v3 ATX server/workstation motherboard,"ATX, Intel C612, LGA 2011-3, 8 x DDR4 DIMM, PCI/PCI-E, SATA3 6Gb/s, USB 3.0, USB 2.0, VGA, 2 x GbE LAN, 1 x Mgmt LAN, PS/2",Asus,90SB04P0-M0UAY0,ASUS-Z10PA-U8,Components,Motherboards,LGA2011-V3,http://www.e-cdn.co.uk/original-images/670843.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/670843.jpg,0,228.78
ASUS Z10PE-D8 WS Intel C612 LGA 2011-v3 EEB server/workstation motherboard,"EEB Form Factor, Socket 2011-3, 8xDIMM, Max. 512GB, 8 x SATA 6Gb/s, I210-AT, 2 x Gigabit LAN Controller(s)",Asus,90SB0460-M0EAY0,ASUS-Z10PE-D8-WS,Components,Motherboards,LGA2011-V3,http://www.e-cdn.co.uk/original-images/1084658.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/1084658.jpg,0,387.82
"ASUS X555LJ-XX1419T 1.7GHz i3-4005U 15.6"" 1366 x 768pixels Black,Blue","39.624 cm (15.6 "") TFT 1366x7668, Intel Core i3-4005U 1.7GHz, 4GB DDR3L 1600MHz, 1TB HDD SATA 5400RPM, NVIDIA GeForce 920M 2GB DDR3, DVD Super-Multi, 802.11b/g/n, Bluetooth 4.0, Gigabit Ethernet, VGA, HDMI, 2x USB 3.0, 1x USB 2.0, 2.3kg, Blue, Windows 10 ",Asus,90SB0440-M1UBN0,ASUS-Z10PH-D16,Components,Motherboards,LGA2011-V3,http://www.e-cdn.co.uk/original-images/1633593.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/1633593.jpg,0,355.78
ASUS Z87-WS Intel Z87 Socket H3 (LGA 1150) ATX motherboard,"Intel Z87, Socket 1150, 4 x DIMM, 10 x SATA 6Gb/s, 2 x eSATA 6Gb/s, PCIe, Gigabit Ethernet, 8-ch, 4 x USB 3.0, 4 x USB 2.0, ATX",Asus,90SB0390-M0EAY5,ASUS-Z87-WS,Components,Motherboards,LGA1150,http://www.e-cdn.co.uk/original-images/292555.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292555.jpg,0,158.48
ASUS Z9PA-D8 LGA 2011 (Socket R) ATX server/workstation motherboard,"Intel C602-A, Z9PA-D8",Asus,90-MSVEJ1-G1UAY0YZ,ASUS-Z9PA-D8,Components,Motherboards,LGA2011,http://www.e-cdn.co.uk/original-images/292513.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292513.jpg,0,230.46
ASUS Z9PA-U8/iKVM Intel C602 LGA 2011 (Socket R) ATX server/workstation motherboard,"1 x Socket 2011, 8 x DDR3 RDIMM/UDIMM/LRDIMM max. 256GB, Aspeed AST2300 16MB VRAM, 2 x Intel 82574L + 1 x Mgmt LAN, ATX",Asus,90SB02I0-M0UAY0,ASUS-Z9PA-U8,Components,Motherboards,LGA2011,http://www.e-cdn.co.uk/original-images/292600.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292600.jpg,0,192.61
ASUS Z9PE-D8 WS Intel C602 EEB motherboard,Z9PE-D8 WS,Asus,90-MSVDY0-G0EAY20T,ASUS-Z9PE-D8,Components,Motherboards,LGA2011,http://www.e-cdn.co.uk/original-images/292670.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292670.jpg,0,354.17
ASUS Z9PH-D16/IKVM Intel C602 LGA 2011 (Socket R) server/workstation motherboard,"2 x Socket 2011, 16 x DDR3 RDIMM/UDIMM/LRDIMM max. 512GB RDIMM, SATA2/SATA3/SAS, Aspeed AST2300 16MB VRAM, 2 x Intel GbE LAN + 1 x Mgmt LAN, Half SSI",Asus,90-MSVDS0-G0UAY00T,ASUS-Z9PH-D16,Components,Motherboards,LGA2011,http://www.e-cdn.co.uk/original-images/292539.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292539.jpg,0,296.89
XFX Radeon HD 5450 1GB,"XFX Radeon HD 5450 1GB, AMD, Radeon HD5450, 2560 x 1600 pixels, 650 MHz, 2048 x 1536 pixels, 2560 x 1600 pixels",XFX,HD-545X-ZCH2,ATI-XFX-HD-545X-ZCH2,Components,Graphics Cards,AMD,http://www.e-cdn.co.uk/original-images/292459.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292459.jpg,142,19.37
XFX R7-240D-CLF2 AMD Radeon R7 240D 600M 2GB Radeon R7 240 2GB GDDR3,"XFX R7-240D-CLF2 AMD Radeon R7 240D 600M 2GB, AMD, Radeon R7 240, 4096 x 2160 pixels, 600 MHz, APP, 2048 x 1536 pixels",XFX,R7-240D-CLF2,ATI-XFX-R7-240D-CLF2,Components,Graphics Cards,AMD,http://www.e-cdn.co.uk/original-images/1132742.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/1132742.jpg,0,34.63
"BiPAC 3010ND - IEEE 802.11 a/b/g/n, 300Mbps","Billion BiPAC 3010ND, Wired, USB, WLAN, 300 Mbit/s, IEEE 802.11h, IEEE 802.11n",Billion,BIPAC 3010ND,BIL-BIPAC3010ND,Networking & Communications,Wireless,USB Adapters,http://www.e-cdn.co.uk/original-images/292280.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/292280.jpg,0,15.45
3G/4G LTE Wireless-N VPN Auto Failover Firewall Router,"Billion BiPAC 6300NX, Single-band (2.4 GHz), IEEE 802.11n, 300 Mbit/s, IEEE 802.11b,IEEE 802.11g,IEEE 802.11n, Gigabit Ethernet, 10,100,1000 Mbit/s",Billion,BIPAC 6300NX,BIL-BIPAC6300NX,Networking & Communications,Wireless,Routers,http://www.e-cdn.co.uk/original-images/1137183.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/1137183.jpg,3,23.76
"BiPAC 7800DXL, ADSL2+, NAT Firewall, IEEE 802.11a/b/g/n Dual-Band, USB, Gigabit Ethernet","Billion 7800DXL, Dual-band (2.4 GHz / 5 GHz), IEEE 802.11n, 600 Mbit/s, IEEE 802.11a,IEEE 802.11b,IEEE 802.11g,IEEE 802.11n, Gigabit Ethernet, 10,100,1000 Mbit/s",Billion,BIPAC 7800DXL,BIL-BIPAC7800DXL,Networking & Communications,Wireless,Routers,http://www.e-cdn.co.uk/original-images/1103229.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/1103229.jpg,4,92.68
"Wireless ADSL2+ Router Series, USB 2.0, Gigabit Ethernet, 12VDC","Billion BIPAC 7800NXL, Single-band (2.4 GHz), IEEE 802.11n, 300 Mbit/s, IEEE 802.11b,IEEE 802.11g,IEEE 802.11n, Gigabit Ethernet, 10,100,1000 Mbit/s",Billion,BIPAC 7800NXL,BIL-BIPAC7800NXL,Networking & Communications,Wireless,Routers,http://www.e-cdn.co.uk/original-images/1102186.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/1102186.jpg,121,62.2
BiPAC 7800VDOX - Triple-WAN Dual-Band Wireless-N 600Mbps 3G/4G LTE VoIP VPN ADSL2+/Fibre Broadband Router,"Billion 7800VDOX, Dual-band (2.4 GHz / 5 GHz), IEEE 802.11n, 600 Mbit/s, IEEE 802.11a,IEEE 802.11b,IEEE 802.11g,IEEE 802.11n, Gigabit Ethernet, 10,100,1000 Mbit/s",Billion,BIPAC 7800VDOX,BIL-BIPAC7800VDOX,Networking & Communications,Wireless,Routers,http://www.e-cdn.co.uk/original-images/1103231.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/1103231.jpg,0,118.82
3G/4G LTE VPN ADSL2+/Fibre Broadband Router,"Billion BiPAC 7800X, ADSL2+, SNTP, DNS, IGMP, Black, Grey, AC, DC, 0 - 40 �C, -20 - 70 �C",Billion,BIPAC 7800X,BIL-BIPAC7800X,Networking & Communications,Networking,Routers & UTMs,http://www.e-cdn.co.uk/original-images/1137199.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/1137199.jpg,0,98.62
Dual-SIM 3G/4G LTE Embedded ADSL2+ Wireless-N VPN Firewall Router,"Billion BIPAC 7820NZ, Single-band (2.4 GHz), IEEE 802.11n, 300 Mbit/s, IEEE 802.11n, Fast Ethernet, 10,100 Mbit/s",Billion,BIPAC 7820NZ,BIL-BIPAC7820NZ,Networking & Communications,Wireless,Routers,http://www.e-cdn.co.uk/original-images/1098622.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/1098622.jpg,3,249.53
Triple WAN Wireless 'N' ADSL2+/VDSL2 Fib,Triple WAN Wireless 'N' ADSL2+/VDSL2 Fib,Billion,BIPAC 8800NL,BIL-BIPAC8800NL,Networking & Communications,Wireless,Routers,,,0,49.91
"Corsair Raptor HS30 Binaural Head-band Black,Red headset","Corsair Raptor HS30, PC/Gaming, Binaural, Head-band, Black, Red, Wired, 2.7 m",Corsair,CA-9011121-EU-Y,C-CA-9011121-EU-Y,Peripherals,Headsets & Microphones,Gaming,http://www.e-cdn.co.uk/original-images/297117.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/297117.jpg,35,28.5
"Corsair Raptor HS40 Binaural Head-band Black,Red headset","Corsair Raptor HS40, PC/Gaming, Binaural, Head-band, Black, Red, Wired, 2.7 m",Corsair,CA-9011122-EU,C-CA-9011122-EU,Peripherals,Headsets & Microphones,Gaming,http://www.e-cdn.co.uk/original-images/297199.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/297199.jpg,6,34.72
Corsair Carbide 300R Midi-Tower Black computer case,"Corsair Carbide 300R, Midi-Tower, PC, ABS synthetics, Steel, ATX,Micro-ATX, Black, Gaming",Corsair,CC-9011014-WW,C-CC-9011014-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/290643.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290643.jpg,0,55.97
Corsair 550D Midi-Tower Black computer case,"Corsair 550D, Midi-Tower, PC, Aluminium, Steel, ATX,Micro-ATX, Black, Gaming",Corsair,CC-9011015-WW,C-CC-9011015-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/290201.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290201.jpg,0,102.49
Corsair C70 Midi-Tower Black computer case,"Corsair C70, Midi-Tower, PC, Steel, ATX,Micro-ATX, Black, Home/Office",Corsair,CC-9011016-WW,C-CC-9011016-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/291440.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/291440.jpg,0,82.05
Corsair Obsidian 900D Black computer case,"Corsair Obsidian 900D, PC, Aluminium, ATX,EATX,HPTX,Micro-ATX,Mini-ITX, Black, Home/Office, Top",Corsair,CC-9011022-WW,C-CC-9011022-WW,Components,Cases,ATX,,,7,272.47
Corsair Carbide 200R Midi-Tower Black computer case,"Corsair Carbide 200R, Midi-Tower, PC, ABS synthetics, Steel, ATX,Micro-ATX, Black, Home/Office",Corsair,CC-9011023-WW,C-CC-9011023-WW,Components,Cases,Micro ATX,http://www.e-cdn.co.uk/original-images/290877.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290877.jpg,0,42.82
Corsair Carbide Series Air 540 Cube Black computer case,"Corsair Carbide Series Air 540, Cube, PC, Steel, ATX,EATX,Micro-ATX,Mini-ITX, Black, 17 cm",Corsair,CC-9011030-WW,C-CC-9011030-WW,Components,Cases,Micro ATX,http://www.e-cdn.co.uk/original-images/290671.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290671.jpg,30,105.15
Corsair CC-9011036-WW Midi-Tower Black computer case,"Corsair CC-9011036-WW, Midi-Tower, PC, ATX, Black, 2x 120 mm, 120 mm",Corsair,CC-9011036-WW,C-CC-9011036-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/291458.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/291458.jpg,0,49.94
"Corsair CC-9011038-WW Midi-Tower Black,Orange computer case","Corsair CC-9011038-WW, Midi-Tower, PC, ATX, Black, Orange, 1x 120 mm, 120 mm",Corsair,CC-9011038-WW,C-CC-9011038-WW,Components,Cases,ATX,,,0,57.21
Corsair Carbide 200R Midi-Tower Black computer case,"Corsair Carbide 200R, Midi-Tower, PC, ABS synthetics, Steel, ATX,Micro-ATX, Black, 16 cm",Corsair,CC-9011041-WW,C-CC-9011041-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/291244.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/291244.jpg,0,44.82
Corsair CC-9011047-WW Mini-Tower Black computer case,"Corsair CC-9011047-WW, Mini-Tower, PC, Aluminium, Steel, Mini-ITX, Black, 1x 140 mm",Corsair,CC-9011047-WW,C-CC-9011047-WW,Components,Cases,Mini ITX,,,0,64.22
Corsair Obsidian 450D Midi-Tower Black computer case,"Corsair Obsidian 450D, Midi-Tower, PC, Aluminium, ATX,EATX,Micro-ATX,Mini-ITX, Black, Gaming",Corsair,CC-9011049-WW,C-CC-9011049-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/290708.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290708.jpg,60,77.96
Corsair Carbide SPEC-03 Midi-Tower Black computer case,"Corsair Carbide SPEC-03, Midi-Tower, PC, ATX,Micro-ATX,Mini-ITX, Black, Gaming, Front",Corsair,CC-9011053-WW,C-CC-9011053-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/290485.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290485.jpg,0,44.62
Corsair Carbide Series SPEC-01 Midi-Tower Black computer case,"Corsair Carbide Series SPEC-01, Midi-Tower, PC, Steel, ATX,Micro-ATX,Mini-ITX, Black, Gaming",Corsair,CC-9011056-WW,C-CC-9011056-WW,Components,Cases,ATX,,,0,35.68
Corsair CASE Carbide SPEC-03 Midi-Tower Black computer case,"Corsair CASE Carbide SPEC-03, Midi-Tower, PC, Steel, ATX,Micro-ATX,Mini-ITX, Black, Gaming",Corsair,CC-9011058-WW,C-CC-9011058-WW,Components,Cases,ATX,,,0,42.82
"Corsair Graphite Series 780T Full-Tower Black,White computer case","Corsair Graphite Series 780T, Full-Tower, PC, ABS synthetics, Polycarbonate, Steel, ATX,EATX,Micro-ATX,Mini-ITX,XL-ATX, Black, White, Gaming",Corsair,CC-9011059-WW,C-CC-9011059-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/290731.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290731.jpg,0,135.54
Corsair Graphite Series 780T Full-Tower Black computer case,"Corsair Graphite Series 780T, Full-Tower, PC, ABS synthetics, Polycarbonate, Steel, ATX,EATX,Micro-ATX,Mini-ITX,XL-ATX, Black, Gaming",Corsair,CC-9011063-WW,C-CC-9011063-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/290919.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290919.jpg,32,135.02
Corsair Carbide Air 240 Cube White computer case,"Corsair Carbide Air 240, Cube, PC, Steel, Micro-ATX,Mini-ITX, White, Side",Corsair,CC-9011069-WW,C-CC-9011069-WW,Components,Cases,Micro ATX,http://www.e-cdn.co.uk/original-images/290503.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290503.jpg,0,64.2
Corsair Carbide Air 240 Cube Black computer case,"Corsair Carbide Air 240, Cube, PC, Steel, Micro-ATX,Mini-ITX, Black, Side",Corsair,CC-9011070-WW,C-CC-9011070-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/291118.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/291118.jpg,64,67.55
Corsair Carbide 330R Midi-Tower Black computer case,"Corsair Carbide 330R, Midi-Tower, PC, Steel, ATX,EATX,Micro-ATX,Mini-ITX, Black, Gaming",Corsair,CC-9011071-WW,C-CC-9011071-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/291720.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/291720.jpg,0,71.35
Corsair Graphite 760T Full-Tower Black computer case,"Corsair Graphite 760T, Full-Tower, PC, Steel, ATX,EATX,Micro-ATX,Mini-ITX,XL-ATX, Black, Gaming",Corsair,CC-9011073-WW,C-CC-9011073-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/290740.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290740.jpg,0,122.24
Corsair Graphite 760T Full-Tower White computer case,"Corsair Graphite 760T, Full-Tower, PC, Steel, ATX,EATX,Micro-ATX,Mini-ITX,XL-ATX, White, Gaming",Corsair,CC-9011074-WW,C-CC-9011074-WW,Components,Cases,ATX,,,9,136.63
Corsair Carbide 100R Midi-Tower Black computer case,"Corsair Carbide 100R, Midi-Tower, PC, Steel, ATX,Micro-ATX,Mini-ITX, Black, 15 cm",Corsair,CC-9011075-WW,C-CC-9011075-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/290320.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290320.jpg,129,37.33
Corsair 330R Midi-Tower Black computer case,"Corsair 330R, Midi-Tower, PC, Steel, ATX,Micro-ATX,Mini-ATX, Black, 16 cm",Corsair,CC-9011076-WW,C-CC-9011076-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/290929.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290929.jpg,0,71.35
Corsair Carbide 100R Midi-Tower Black computer case,"Corsair Carbide 100R, Midi-Tower, PC, Steel, ATX,Micro-ATX,Mini-ITX, Black, 15 cm",Corsair,CC-9011077-WW,C-CC-9011077-WW,Components,Cases,ATX,http://www.e-cdn.co.uk/original-images/291537.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/291537.jpg,0,41.16
Corsair XMS2 2GB DDR2 800MHz memory module,"Corsair XMS2, 2 GB, DDR2, 800 MHz, PC/server, 240-pin DIMM, 1 x 2 GB",Corsair,CM2X2048-6400C5,C-CM2X2048-6400C5,Components,Memory,Laptop Memory,http://www.e-cdn.co.uk/original-images/290539.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/290539.jpg,0,17.98
